HourOfYear,FarmLoad_kWh,,,,
3898,35.455,,,,
3899,21.215,,,,
3900,26.14,,,,
3901,21.705,,,,
3902,29.095,,,,
3903,27.455,,,,
3904,39.2,,,,
3905,26.2,,,,
3906,34.91,,,,
3907,23.915,,,,
3908,36.785,,,,
3909,27.735,,,,
3910,28.175,,,,
3911,34.425,,,,
3912,27.915,,,,
3913,37.06,,,,
3914,28.16,,,,
3915,39.205,,,,
3916,27.92,,,,
3917,36.575,,,,
3918,27.83,,,,
3919,26.67,,,,
3920,24.525,,,,
3921,19.92,,,,
3922,28.845,,,,
3923,17.615,,,,
3924,18.545,,,,
3925,12.58,,,,
3926,25.645,,,,
3927,14.445,,,,
3928,24.855,,,,
3929,23.765,,,,
3930,27.81,,,,
3931,23.485,,,,
3932,33.515,,,,
3933,26.59,,,,
3934,27.735,,,,
3935,34.06,,,,
3936,26.785,,,,
3937,36.99,,,,
3938,26.91,,,,
3939,36.385,,,,
3940,26.54,,,,
3941,33.39,,,,
3942,26.52,,,,
3943,25.375,,,,
3944,24.33,,,,
3945,23.305,,,,
3946,34.34,,,,
3947,20.975,,,,
3948,26.705,,,,
3949,12.235,,,,
3950,29.325,,,,
3951,17.935,,,,
3952,37.23,,,,
3953,29.195,,,,
3954,31.915,,,,
3955,25.955,,,,
3956,33.92,,,,
3957,27.85,,,,
3958,28.175,,,,
3959,35.1,,,,
3960,28.04,,,,
3961,41.89,,,,
3962,28.19,,,,
3963,42.2,,,,
3964,27.885,,,,
3965,34.185,,,,
3966,28.06,,,,
3967,27.745,,,,
3968,26.54,,,,
3969,30.77,,,,
3970,38.005,,,,
3971,30.85,,,,
3972,37.945,,,,
3973,31.405,,,,
3974,43.27,,,,
3975,25.53,,,,
3976,38.97,,,,
3977,19.32,,,,
3978,29.275,,,,
3979,25.335,,,,
3980,36.915,,,,
3981,28.485,,,,
3982,28.76,,,,
3983,32.74,,,,
3984,28.485,,,,
3985,41.105,,,,
3986,28.57,,,,
3987,38.26,,,,
3988,28.03,,,,
3989,35.995,,,,
3990,28.27,,,,
3991,27.825,,,,
3992,26.21,,,,
3993,21.4,,,,
3994,30.95,,,,
3995,15.055,,,,
3996,20.36,,,,
3997,10.285,,,,
3998,22.66,,,,
3999,18.745,,,,
4000,32.65,,,,
4001,23.32,,,,
4002,31.255,,,,
4003,26.935,,,,
4004,38.015,,,,
4005,29.915,,,,
4006,30.345,,,,
4007,37.045,,,,
4008,30.22,,,,
4009,47.43,,,,
4010,30.33,,,,
4011,48.905,,,,
4012,33.315,,,,
4013,38.73,,,,
4014,30.23,,,,
4015,30.07,,,,
4016,27.845,,,,
4017,21.92,,,,
4018,33.745,,,,
4019,20.08,,,,
4020,40.35,,,,
4021,22.94,,,,
4022,26.445,,,,
4023,22.585,,,,
4024,43.185,,,,
4025,26.235,,,,
4026,30.19,,,,
4027,27.875,,,,
4028,36.63,,,,
4029,30.45,,,,
4030,30.64,,,,
4031,37.295,,,,
4032,30.815,,,,
4033,47.02,,,,
4034,30.28,,,,
4035,48.04,,,,
4036,30.465,,,,
4037,43.11,,,,
4038,30.385,,,,
4039,29.18,,,,
4040,27.835,,,,
4041,28.135,,,,
4042,38.395,,,,
4043,33.245,,,,
4044,52.665,,,,
4045,58.045,,,,
4046,39.305,,,,
4047,50.04,,,,
4048,50.415,,,,
4049,35.03,,,,
4050,35.21,,,,
4051,28.165,,,,
4052,37.005,,,,
4053,30.525,,,,
4054,30.92,,,,
4055,39.94,,,,
4056,31.19,,,,
4057,38.855,,,,
4058,30.98,,,,
4059,41.245,,,,
4060,30.95,,,,
4061,38.99,,,,
4062,30.66,,,,
4063,29.67,,,,
4064,28.4,,,,
4065,30.57,,,,
4066,46.14,,,,
4067,30.39,,,,
4068,27.79,,,,
4069,30.335,,,,
4070,44.145,,,,
4071,29.615,,,,
4072,42.375,,,,
4073,28.32,,,,
4074,36.445,,,,
4075,28.96,,,,
4076,39.205,,,,
4077,30.495,,,,
4078,30.585,,,,
4079,38.425,,,,
4080,30.515,,,,
4081,39.095,,,,
4082,30.53,,,,
4083,40.505,,,,
4084,30.83,,,,
4085,38.495,,,,
4086,30.57,,,,
4087,30.06,,,,
4088,29.54,,,,
4089,29.53,,,,
4090,35.35,,,,
4091,21.255,,,,
4092,31.03,,,,
4093,20.265,,,,
4094,25.15,,,,
4095,12.25,,,,
4096,23.585,,,,
4097,23.335,,,,
4098,33.095,,,,
4099,25.85,,,,
4100,46.39,,,,
4101,31.475,,,,
4102,31.72,,,,
4103,41.8,,,,
4104,31.345,,,,
4105,40.91,,,,
4106,31.105,,,,
4107,42.18,,,,
4108,31.24,,,,
4109,40.595,,,,
4110,30.885,,,,
4111,30.425,,,,
4112,27.665,,,,
4113,21.615,,,,
4114,27.91,,,,
4115,17.28,,,,
4116,21.515,,,,
4117,12.625,,,,
4118,24.19,,,,
4119,22.9,,,,
4120,34.535,,,,
4121,26.95,,,,
4122,36.62,,,,
4123,30.18,,,,
4124,38.95,,,,
4125,31.305,,,,
4126,31.025,,,,
4127,37.1,,,,
4128,31.065,,,,
4129,39.405,,,,
4130,30.835,,,,
4131,38.315,,,,
4132,30.985,,,,
4133,35.53,,,,
4134,30.755,,,,
4135,29.975,,,,
4136,28.315,,,,
4137,26.995,,,,
4138,35.38,,,,
4139,23.905,,,,
4140,34.805,,,,
4141,26.095,,,,
4142,37.74,,,,
4143,27.095,,,,
4144,32,,,,
4145,23.74,,,,
4146,35.65,,,,
4147,30.365,,,,
4148,38.37,,,,
4149,31.245,,,,
4150,31.785,,,,
4151,40.62,,,,
4152,32.07,,,,
4153,38.975,,,,
4154,31.58,,,,
4155,40.865,,,,
4156,31.685,,,,
4157,39.525,,,,
4158,31.55,,,,
4159,31.065,,,,
4160,28.565,,,,
4161,23.14,,,,
4162,26.305,,,,
4163,16.33,,,,
4164,28.755,,,,
4165,17.745,,,,
4166,23.01,,,,
4167,13.145,,,,
4168,22.315,,,,
4169,18.79,,,,
4170,33.63,,,,
4171,28.855,,,,
4172,42.705,,,,
4173,31.62,,,,
4174,31.585,,,,
4175,39.675,,,,
4176,30.74,,,,
4177,39.84,,,,
4178,30.92,,,,
4179,39.66,,,,
4180,31.17,,,,
4181,38.36,,,,
4182,30.81,,,,
4183,30.21,,,,
4184,27.85,,,,
4185,22.27,,,,
4186,28.54,,,,
4187,17.705,,,,
4188,25.185,,,,
4189,12.17,,,,
4190,26.195,,,,
4191,20.875,,,,
4192,31.015,,,,
4193,21.29,,,,
4194,32.515,,,,
4195,27.415,,,,
4196,40.32,,,,
4197,32.06,,,,
4198,31.735,,,,
4199,38.48,,,,
4200,31.635,,,,
4201,41.325,,,,
4202,31.485,,,,
4203,43.28,,,,
4204,31.565,,,,
4205,42.33,,,,
4206,31.535,,,,
4207,30.94,,,,
4208,28.77,,,,
4209,23.295,,,,
4210,27.025,,,,
4211,16.095,,,,
4212,24.085,,,,
4213,12.88,,,,
4214,26.19,,,,
4215,27.575,,,,
4216,33.255,,,,
4217,22.225,,,,
4218,32.15,,,,
4219,32.34,,,,
4220,42.055,,,,
4221,34.78,,,,
4222,34.65,,,,
4223,39.815,,,,
4224,32.165,,,,
4225,40.98,,,,
4226,31.76,,,,
4227,41.285,,,,
4228,31.98,,,,
4229,37.38,,,,
4230,31.355,,,,
4231,30.98,,,,
4232,33.955,,,,
4233,23.87,,,,
4234,30.04,,,,
4235,24.355,,,,
4236,31.285,,,,
4237,23.27,,,,
4238,30.92,,,,
4239,29.14,,,,
4240,35.43,,,,
4241,22.805,,,,
4242,34.15,,,,
4243,32.515,,,,
4244,43.255,,,,
4245,35.685,,,,
4246,35.42,,,,
4247,41.32,,,,
4248,32.86,,,,
4249,45.05,,,,
4250,32.095,,,,
4251,43.14,,,,
4252,32.015,,,,
4253,39.04,,,,
4254,31.76,,,,
4255,31.09,,,,
4256,29.93,,,,
4257,25.305,,,,
4258,29.01,,,,
4259,19.315,,,,
4260,27.975,,,,
4261,26.285,,,,
4262,35.715,,,,
4263,31.935,,,,
4264,36.525,,,,
4265,28.93,,,,
4266,38.635,,,,
4267,33.245,,,,
4268,44.905,,,,
4269,36.42,,,,
4270,36.685,,,,
4271,41.41,,,,
4272,33.95,,,,
4273,42.545,,,,
4274,33.6,,,,
4275,45.99,,,,
4276,33.185,,,,
4277,42.96,,,,
4278,32.96,,,,
4279,32.005,,,,
4280,30.025,,,,
4281,26.965,,,,
4282,33.215,,,,
4283,22.825,,,,
4284,30.18,,,,
4285,21.85,,,,
4286,32.25,,,,
4287,24.56,,,,
4288,44.52,,,,
4289,28.895,,,,
4290,36.68,,,,
4291,32.88,,,,
4292,46.37,,,,
4293,36.325,,,,
4294,36.07,,,,
4295,41.425,,,,
4296,33.835,,,,
4297,44.425,,,,
4298,33.78,,,,
4299,44.765,,,,
4300,33.61,,,,
4301,39.515,,,,
4302,32.555,,,,
4303,31.42,,,,
4304,29.76,,,,
4305,24.925,,,,
4306,29.51,,,,
4307,21.255,,,,
4308,25.09,,,,
4309,15.245,,,,
4310,26.775,,,,
4311,15.63,,,,
4312,26.725,,,,
4313,19.93,,,,
4314,31.725,,,,
4315,34.68,,,,
4316,42.46,,,,
4317,34.1,,,,
4318,32.905,,,,
4319,38.42,,,,
4320,31.47,,,,
4321,39.67,,,,
4322,31.33,,,,
4323,42.095,,,,
4324,31.615,,,,
4325,41.915,,,,
4326,31.205,,,,
4327,30.195,,,,
4328,28.235,,,,
4329,24.605,,,,
4330,27.125,,,,
4331,17.115,,,,
4332,22.26,,,,
4333,14.075,,,,
4334,24.26,,,,
4335,18.41,,,,
4336,29.12,,,,
4337,25.605,,,,
4338,38.665,,,,
4339,33.435,,,,
4340,44.68,,,,
4341,36.545,,,,
4342,35.675,,,,
4343,41.805,,,,
4344,32.49,,,,
4345,40.575,,,,
4346,32.43,,,,
4347,43.06,,,,
4348,32.44,,,,
4349,39.565,,,,
4350,32.52,,,,
4351,32.02,,,,
4352,31.79,,,,
4353,33.195,,,,
4354,41.09,,,,
4355,32.135,,,,
4356,39.005,,,,
4357,31.74,,,,
4358,37.93,,,,
4359,28.055,,,,
4360,39.08,,,,
4361,29.045,,,,
4362,38.87,,,,
4363,30.4,,,,
4364,38.6,,,,
4365,31.8,,,,
4366,32.11,,,,
4367,44.415,,,,
4368,32.14,,,,
4369,41.03,,,,
4370,31.985,,,,
4371,41.37,,,,
4372,31.755,,,,
4373,39.075,,,,
4374,32.095,,,,
4375,31.895,,,,
4376,32.06,,,,
4377,29.33,,,,
4378,33.9,,,,
4379,23.615,,,,
4380,29.275,,,,
4381,19.65,,,,
4382,26.895,,,,
4383,25.11,,,,
4384,31.84,,,,
4385,23.965,,,,
4386,37.68,,,,
4387,30.88,,,,
4388,41.18,,,,
4389,31.56,,,,
4390,32.14,,,,
4391,39.505,,,,
4392,31.515,,,,
4393,40.445,,,,
4394,31.82,,,,
4395,42.295,,,,
4396,31.95,,,,
4397,39.175,,,,
4398,31.82,,,,
4399,31.35,,,,
4400,30.925,,,,
4401,31.155,,,,
4402,41.705,,,,
4403,31.235,,,,
4404,38.215,,,,
4405,27.955,,,,
4406,39.305,,,,
4407,25.75,,,,
4408,36.405,,,,
4409,26.835,,,,
4410,32.94,,,,
4411,27.68,,,,
4412,36.065,,,,
4413,31.22,,,,
4414,32.03,,,,
4415,38.74,,,,
4416,31.775,,,,
4417,38.62,,,,
4418,31.645,,,,
4419,38.43,,,,
4420,31.87,,,,
4421,36.975,,,,
4422,31.785,,,,
4423,31.065,,,,
4424,30.11,,,,
4425,27.61,,,,
4426,31.81,,,,
4427,22.86,,,,
4428,34.9,,,,
4429,34.465,,,,
4430,45.175,,,,
4431,32.395,,,,
4432,43.61,,,,
4433,25.77,,,,
4434,36.23,,,,
4435,30.36,,,,
4436,40.11,,,,
4437,31.7,,,,
4438,32.205,,,,
4439,40.885,,,,
4440,31.835,,,,
4441,39.49,,,,
4442,31.84,,,,
4443,40.91,,,,
4444,32.14,,,,
4445,39.32,,,,
4446,32.09,,,,
4447,31.915,,,,
4448,34.32,,,,
4449,40.36,,,,
4450,48.67,,,,
4451,36.225,,,,
4452,46.24,,,,
4453,36.835,,,,
4454,29.765,,,,
4455,13.925,,,,
4456,25.09,,,,
4457,19.665,,,,
4458,34.315,,,,
4459,29.525,,,,
4460,40.9,,,,
4461,32.675,,,,
4462,32.055,,,,
4463,40.775,,,,
4464,32.04,,,,
4465,39.225,,,,
4466,31.895,,,,
4467,40.375,,,,
4468,32.185,,,,
4469,39.04,,,,
4470,32.06,,,,
4471,30.95,,,,
4472,32.775,,,,
4473,35.7,,,,
4474,41.18,,,,
4475,36.565,,,,
4476,44.185,,,,
4477,37.185,,,,
4478,44.795,,,,
4479,36.755,,,,
4480,42.64,,,,
4481,36.055,,,,
4482,45.525,,,,
4483,31.24,,,,
4484,38.795,,,,
4485,31.185,,,,
4486,31.175,,,,
4487,38.92,,,,
4488,31.76,,,,
4489,39.065,,,,
4490,31.8,,,,
4491,42.345,,,,
4492,32.29,,,,
4493,39.1,,,,
4494,32.225,,,,
4495,31.665,,,,
4496,30.225,,,,
4497,32.525,,,,
4498,40.38,,,,
4499,35.57,,,,
4500,41.92,,,,
4501,30.145,,,,
4502,42.39,,,,
4503,38.885,,,,
4504,36.385,,,,
4505,27.06,,,,
4506,37.575,,,,
4507,28.58,,,,
4508,39.595,,,,
4509,31.695,,,,
4510,32.45,,,,
4511,42.77,,,,
4512,32.75,,,,
4513,40.42,,,,
4514,32.64,,,,
4515,42.895,,,,
4516,32.77,,,,
4517,40.67,,,,
4518,32.37,,,,
4519,32.035,,,,
4520,30.1,,,,
4521,24.85,,,,
4522,34.485,,,,
4523,29.5,,,,
4524,36.86,,,,
4525,31.18,,,,
4526,22.3,,,,
4527,20.08,,,,
4528,28.835,,,,
4529,22.93,,,,
4530,33.125,,,,
4531,29.775,,,,
4532,40.945,,,,
4533,32.415,,,,
4534,32.63,,,,
4535,42.77,,,,
4536,32.415,,,,
4537,41.33,,,,
4538,32.225,,,,
4539,42.295,,,,
4540,32.17,,,,
4541,41.38,,,,
4542,31.925,,,,
4543,30.865,,,,
4544,30.235,,,,
4545,35.18,,,,
4546,34.865,,,,
4547,19.835,,,,
4548,22.39,,,,
4549,12.515,,,,
4550,26.475,,,,
4551,12.88,,,,
4552,28.065,,,,
4553,24.965,,,,
4554,47.985,,,,
4555,30.23,,,,
4556,47.515,,,,
4557,32.68,,,,
4558,33.08,,,,
4559,44.13,,,,
4560,32.695,,,,
4561,46.81,,,,
4562,32.395,,,,
4563,48.46,,,,
4564,32.405,,,,
4565,44.02,,,,
4566,32.165,,,,
4567,31.485,,,,
4568,29.925,,,,
4569,24.175,,,,
4570,45.735,,,,
4571,26.325,,,,
4572,41.015,,,,
4573,29.93,,,,
4574,39.015,,,,
4575,18.56,,,,
4576,35.725,,,,
4577,23.11,,,,
4578,38.045,,,,
4579,32.385,,,,
4580,39.73,,,,
4581,35.675,,,,
4582,35.83,,,,
4583,42.955,,,,
4584,35.14,,,,
4585,42.945,,,,
4586,33.86,,,,
4587,47.32,,,,
4588,33.03,,,,
4589,43.79,,,,
4590,32.94,,,,
4591,32.33,,,,
4592,33.54,,,,
4593,31.625,,,,
4594,40.41,,,,
4595,25.67,,,,
4596,28.175,,,,
4597,18.94,,,,
4598,23.39,,,,
4599,19.975,,,,
4600,31.645,,,,
4601,24.09,,,,
4602,39.775,,,,
4603,31.605,,,,
4604,40.74,,,,
4605,33.28,,,,
4606,33.405,,,,
4607,40.22,,,,
4608,32.815,,,,
4609,41.175,,,,
4610,32.85,,,,
4611,41.915,,,,
4612,32.825,,,,
4613,38.68,,,,
4614,32.195,,,,
4615,31.825,,,,
4616,31.57,,,,
4617,30.455,,,,
4618,35.39,,,,
4619,22.81,,,,
4620,30.345,,,,
4621,20.05,,,,
4622,29.075,,,,
4623,16.26,,,,
4624,27.275,,,,
4625,19.995,,,,
4626,32.61,,,,
4627,30.145,,,,
4628,45.525,,,,
4629,32.79,,,,
4630,32.95,,,,
4631,43.045,,,,
4632,32.48,,,,
4633,45.285,,,,
4634,32.23,,,,
4635,44.845,,,,
4636,32.33,,,,
4637,42.54,,,,
4638,32.17,,,,
4639,31.195,,,,
4640,29.845,,,,
4641,29.06,,,,
4642,50.09,,,,
4643,37.74,,,,
4644,46.105,,,,
4645,36.93,,,,
4646,37.26,,,,
4647,29.86,,,,
4648,44.89,,,,
4649,26.39,,,,
4650,37.195,,,,
4651,30.955,,,,
4652,40.835,,,,
4653,32.04,,,,
4654,32.29,,,,
4655,43.95,,,,
4656,32.345,,,,
4657,45.22,,,,
4658,49.55,,,,
4659,33.325,,,,
4660,32.41,,,,
4661,31.925,,,,
4662,32.015,,,,
4663,31.29,,,,
4664,41.115,,,,
4665,51.06,,,,
4666,36.445,,,,
4667,38.92,,,,
4668,43.22,,,,
4669,32.705,,,,
4670,54.37,,,,
4671,31.53,,,,
4672,48.865,,,,
4673,27.065,,,,
4674,47.125,,,,
4675,29.33,,,,
4676,47.25,,,,
4677,32.27,,,,
4678,32.54,,,,
4679,41.715,,,,
4680,32.715,,,,
4681,43.17,,,,
4682,32.47,,,,
4683,43.985,,,,
4684,32.5,,,,
4685,40.75,,,,
4686,32.15,,,,
4687,31.57,,,,
4688,30.385,,,,
4689,24.435,,,,
4690,28.07,,,,
4691,20.045,,,,
4692,38.16,,,,
4693,26.965,,,,
4694,31.715,,,,
4695,24,,,,
4696,33.155,,,,
4697,24.12,,,,
4698,35.895,,,,
4699,30.67,,,,
4700,45.785,,,,
4701,34.22,,,,
4702,34.56,,,,
4703,43.905,,,,
4704,33.225,,,,
4705,43.85,,,,
4706,33.055,,,,
4707,45.885,,,,
4708,32.84,,,,
4709,44.705,,,,
4710,32.775,,,,
4711,31.91,,,,
4712,30.43,,,,
4713,27.265,,,,
4714,35.025,,,,
4715,25.55,,,,
4716,39.15,,,,
4717,34,,,,
4718,35.84,,,,
4719,23.96,,,,
4720,37.98,,,,
4721,32.465,,,,
4722,42.575,,,,
4723,33.465,,,,
4724,46.71,,,,
4725,36.45,,,,
4726,35.22,,,,
4727,43.335,,,,
4728,34.785,,,,
4729,44.375,,,,
4730,34.115,,,,
4731,49.04,,,,
4732,33.72,,,,
4733,54.07,,,,
4734,33.52,,,,
4735,32.77,,,,
4736,31.39,,,,
4737,35.155,,,,
4738,43.395,,,,
4739,22.945,,,,
4740,35.525,,,,
4741,26.995,,,,
4742,45.215,,,,
4743,35.615,,,,
4744,39.15,,,,
4745,29.78,,,,
4746,40.52,,,,
4747,31.05,,,,
4748,42.185,,,,
4749,32.755,,,,
4750,33.145,,,,
4751,41.815,,,,
4752,33.135,,,,
4753,42.405,,,,
4754,32.94,,,,
4755,43.57,,,,
4756,32.83,,,,
4757,43.3,,,,
4758,33.025,,,,
4759,32.405,,,,
4760,30.645,,,,
4761,27.46,,,,
4762,34.36,,,,
4763,24.38,,,,
4764,24.065,,,,
4765,14.735,,,,
4766,26.655,,,,
4767,17.405,,,,
4768,28.16,,,,
4769,18.995,,,,
4770,26.055,,,,
4771,22.01,,,,
4772,28.86,,,,
4773,25.96,,,,
4774,26.69,,,,
4775,29.72,,,,
4776,25.25,,,,
4777,30.255,,,,
4778,26.515,,,,
4779,33.095,,,,
4780,27.36,,,,
4781,32.775,,,,
4782,25.625,,,,
4783,26.28,,,,
4784,23.4,,,,
4785,24.13,,,,
4786,28.895,,,,
4787,18.205,,,,
4788,19.425,,,,
4789,12.09,,,,
4790,15.36,,,,
4791,8.035,,,,
4792,25.095,,,,
4793,15.545,,,,
4794,24.96,,,,
4795,22.415,,,,
4796,32.38,,,,
4797,26.44,,,,
4798,27.055,,,,
4799,31.24,,,,
4800,24.38,,,,
4801,30.31,,,,
4802,26.525,,,,
4803,30.93,,,,
4804,26.08,,,,
4805,32.855,,,,
4806,24.835,,,,
4807,24.725,,,,
4808,23.79,,,,
4809,27.625,,,,
4810,27.545,,,,
4811,24.37,,,,
4812,27.165,,,,
4813,11.125,,,,
4814,20.825,,,,
4815,19.31,,,,
4816,19.755,,,,
4817,23.65,,,,
4818,21.405,,,,
4819,24.905,,,,
4820,24.87,,,,
4821,27.4,,,,
4822,26.055,,,,
4823,34.26,,,,
4824,26.26,,,,
4825,33.565,,,,
4826,27.35,,,,
4827,34.635,,,,
4828,27.51,,,,
4829,35.575,,,,
4830,24.955,,,,
4831,26.635,,,,
4832,24.135,,,,
4833,19.47,,,,
4834,31.67,,,,
4835,27.475,,,,
4836,29.42,,,,
4837,29.925,,,,
4838,24.94,,,,
4839,25.725,,,,
4840,24.045,,,,
4841,23.63,,,,
4842,32.19,,,,
4843,23.495,,,,
4844,33.125,,,,
4845,28.68,,,,
4846,26.875,,,,
4847,33.065,,,,
4848,27.615,,,,
4849,32.435,,,,
4850,27.115,,,,
4851,33.595,,,,
4852,25.9,,,,
4853,35.86,,,,
4854,24.785,,,,
4855,26.285,,,,
4856,22.985,,,,
4857,24.83,,,,
4858,32.51,,,,
4859,20.325,,,,
4860,24.175,,,,
4861,14.645,,,,
4862,35.45,,,,
4863,35.44,,,,
4864,37.095,,,,
4865,27.47,,,,
4866,32.06,,,,
4867,21.495,,,,
4868,32.805,,,,
4869,24.72,,,,
4870,27.785,,,,
4871,31.865,,,,
4872,25.695,,,,
4873,35.98,,,,
4874,26.91,,,,
4875,33.985,,,,
4876,27.04,,,,
4877,34.595,,,,
4878,25.35,,,,
4879,26.31,,,,
4880,33.005,,,,
4881,22.255,,,,
4882,33.435,,,,
4883,24.59,,,,
4884,28.535,,,,
4885,27.635,,,,
4886,29.995,,,,
4887,23.25,,,,
4888,38.325,,,,
4889,35.935,,,,
4890,49.41,,,,
4891,31.355,,,,
4892,36.44,,,,
4893,33.89,,,,
4894,34.32,,,,
4895,40.165,,,,
4896,33.84,,,,
4897,42.17,,,,
4898,33.65,,,,
4899,41.895,,,,
4900,33.305,,,,
4901,40.57,,,,
4902,33.41,,,,
4903,32.31,,,,
4904,31.47,,,,
4905,33.53,,,,
4906,36.31,,,,
4907,37.67,,,,
4908,46.2,,,,
4909,39.155,,,,
4910,45.365,,,,
4911,38.185,,,,
4912,33.585,,,,
4913,24.455,,,,
4914,35.43,,,,
4915,32.185,,,,
4916,41.29,,,,
4917,32.97,,,,
4918,32.855,,,,
4919,40.135,,,,
4920,33.085,,,,
4921,40.115,,,,
4922,32.98,,,,
4923,41.565,,,,
4924,32.87,,,,
4925,40.345,,,,
4926,32.535,,,,
4927,32.105,,,,
4928,31.7,,,,
4929,33.03,,,,
4930,36.155,,,,
4931,29.41,,,,
4932,38.22,,,,
4933,31.265,,,,
4934,34.675,,,,
4935,21.19,,,,
4936,19.895,,,,
4937,12.02,,,,
4938,26.18,,,,
4939,26.94,,,,
4940,39.905,,,,
4941,31.86,,,,
4942,31.91,,,,
4943,38.56,,,,
4944,31.49,,,,
4945,40.96,,,,
4946,31.295,,,,
4947,39.915,,,,
4948,31.185,,,,
4949,39.255,,,,
4950,31.075,,,,
4951,30.405,,,,
4952,29.56,,,,
4953,24.515,,,,
4954,27.67,,,,
4955,24.09,,,,
4956,30.705,,,,
4957,24.2,,,,
4958,29.97,,,,
4959,26.955,,,,
4960,34.44,,,,
4961,26.845,,,,
4962,35.345,,,,
4963,30.43,,,,
4964,39.91,,,,
4965,33.465,,,,
4966,33.745,,,,
4967,41.3,,,,
4968,33.355,,,,
4969,40.7,,,,
4970,32.955,,,,
4971,42.035,,,,
4972,32.68,,,,
4973,40.28,,,,
4974,32.465,,,,
4975,32.445,,,,
4976,31.905,,,,
4977,33.96,,,,
4978,45.49,,,,
4979,37.19,,,,
4980,43.685,,,,
4981,25.35,,,,
4982,42.975,,,,
4983,36.375,,,,
4984,46.5,,,,
4985,31.455,,,,
4986,36.51,,,,
4987,30.26,,,,
4988,44.295,,,,
4989,33.675,,,,
4990,32.995,,,,
4991,41.155,,,,
4992,32.33,,,,
4993,41.45,,,,
4994,32.34,,,,
4995,42.785,,,,
4996,32.22,,,,
4997,40.135,,,,
4998,31.835,,,,
4999,31.06,,,,
5000,29.925,,,,
5001,29.035,,,,
5002,38.9,,,,
5003,34.345,,,,
5004,39.775,,,,
5005,25.91,,,,
5006,38.89,,,,
5007,29.09,,,,
5008,36.38,,,,
5009,31.73,,,,
5010,39.02,,,,
5011,33.04,,,,
5012,40.43,,,,
5013,32.95,,,,
5014,32.745,,,,
5015,41.205,,,,
5016,32.56,,,,
5017,39.69,,,,
5018,32.47,,,,
5019,41.38,,,,
5020,32.525,,,,
5021,40.235,,,,
5022,32.365,,,,
5023,31.505,,,,
5024,29.96,,,,
5025,25.255,,,,
5026,31.435,,,,
5027,20.445,,,,
5028,29.905,,,,
5029,24.63,,,,
5030,30.29,,,,
5031,16.925,,,,
5032,27.51,,,,
5033,26.37,,,,
5034,32.865,,,,
5035,30.545,,,,
5036,40.71,,,,
5037,33.095,,,,
5038,32.995,,,,
5039,44.465,,,,
5040,32.725,,,,
5041,42.83,,,,
5042,32.65,,,,
5043,45.15,,,,
5044,32.345,,,,
5045,42.805,,,,
5046,32.155,,,,
5047,31.68,,,,
5048,30.435,,,,
5049,24.89,,,,
5050,32.305,,,,
5051,23.18,,,,
5052,28.645,,,,
5053,20.09,,,,
5054,23.1,,,,
5055,20.065,,,,
5056,33.32,,,,
5057,25.95,,,,
5058,34.29,,,,
5059,33.145,,,,
5060,45.145,,,,
5061,35.41,,,,
5062,34.345,,,,
5063,39.775,,,,
5064,33.23,,,,
5065,41.445,,,,
5066,32.795,,,,
5067,41.54,,,,
5068,32.71,,,,
5069,36.18,,,,
5070,27.35,,,,
5071,26.675,,,,
5072,25.71,,,,
5073,36.01,,,,
5074,24.8,,,,
5075,21.3,,,,
5076,27.045,,,,
5077,18.46,,,,
5078,23.8,,,,
5079,11.91,,,,
5080,26.445,,,,
5081,20.07,,,,
5082,27.725,,,,
5083,25.92,,,,
5084,40.915,,,,
5085,30.345,,,,
5086,29.89,,,,
5087,38.435,,,,
5088,28.485,,,,
5089,37.145,,,,
5090,27.895,,,,
5091,38.37,,,,
5092,27.485,,,,
5093,35.115,,,,
5094,27.06,,,,
5095,26.17,,,,
5096,24.94,,,,
5097,23.855,,,,
5098,25.68,,,,
5099,14.965,,,,
5100,21.015,,,,
5101,24.46,,,,
5102,36.295,,,,
5103,27.5,,,,
5104,33.8,,,,
5105,22.11,,,,
5106,33.295,,,,
5107,25.345,,,,
5108,35.455,,,,
5109,29.975,,,,
5110,30.215,,,,
5111,35.79,,,,
5112,28.575,,,,
5113,36.39,,,,
5114,28.32,,,,
5115,43.875,,,,
5116,28.27,,,,
5117,39.37,,,,
5118,27.83,,,,
5119,27.17,,,,
5120,25.895,,,,
5121,27.73,,,,
5122,38.045,,,,
5123,25.7,,,,
5124,30.81,,,,
5125,19.065,,,,
5126,30.845,,,,
5127,26.39,,,,
5128,43.89,,,,
5129,34.925,,,,
5130,36.195,,,,
5131,28.095,,,,
5132,35.995,,,,
5133,27.685,,,,
5134,29.02,,,,
5135,36.385,,,,
5136,28.425,,,,
5137,34.755,,,,
5138,27.35,,,,
5139,36.72,,,,
5140,27.25,,,,
5141,36.095,,,,
5142,27.1,,,,
5143,26.83,,,,
5144,25.415,,,,
5145,27.975,,,,
5146,39.455,,,,
5147,26.535,,,,
5148,28.05,,,,
5149,21.965,,,,
5150,23.32,,,,
5151,17.12,,,,
5152,25.16,,,,
5153,15.15,,,,
5154,27.5,,,,
5155,25.91,,,,
5156,35.43,,,,
5157,28.1,,,,
5158,27.72,,,,
5159,33.805,,,,
5160,27.225,,,,
5161,36.85,,,,
5162,27.115,,,,
5163,41.22,,,,
5164,26.96,,,,
5165,36.195,,,,
5166,26.51,,,,
5167,25.935,,,,
5168,24.71,,,,
